,summary_ch-0_quantile-0.9,summary_ch-0_quantile-0.5,summary_ch-0_quantile-0.1,summary_ch-0_mean,summary_ch-0_std,summary_ch-1_quantile-0.9,summary_ch-1_quantile-0.5,summary_ch-1_quantile-0.1,summary_ch-1_mean,summary_ch-1_std,summary_ch-2_quantile-0.9,summary_ch-2_quantile-0.5,summary_ch-2_quantile-0.1,summary_ch-2_mean,summary_ch-2_std
13866,0.9137254953384399,0.8588235378265381,0.7686274647712708,0.84267104,0.08167604,0.8274509906768799,0.6901960968971252,0.5647059082984924,0.6883706,0.106736146,0.8941176533699036,0.8274509906768799,0.7568627595901489,0.8230886,0.062151715
13867,0.9137254953384399,0.8549019694328308,0.7372549176216125,0.8340231,0.09009888,0.8078431487083435,0.6627451181411743,0.5254902243614197,0.6600348,0.11349994,0.886274516582489,0.8156862854957581,0.7333333492279053,0.80973005,0.067553304
13868,0.9098039269447327,0.8549019694328308,0.7098039388656616,0.8312643,0.08970606,0.7882353067398071,0.6549019813537598,0.49803921580314636,0.64968,0.11286253,0.8823529481887817,0.8117647171020508,0.7176470756530762,0.8053531,0.06710315
13869,0.9058823585510254,0.8588235378265381,0.7882353067398071,0.84496987,0.07133066,0.7764706015586853,0.6549019813537598,0.5490196347236633,0.65369564,0.09567257,0.8745098114013672,0.8117647171020508,0.7529411911964417,0.8106014,0.05549299
13870,0.9019607901573181,0.8549019694328308,0.7921568751335144,0.84190714,0.06757583,0.7568627595901489,0.6352941393852234,0.545098066329956,0.641081,0.09054751,0.8627451062202454,0.8039215803146362,0.7529411911964417,0.8039821,0.05199771
13871,0.8901960849761963,0.843137264251709,0.7215686440467834,0.8220361,0.08177169,0.729411780834198,0.6117647290229797,0.4941176474094391,0.61046535,0.09696589,0.8549019694328308,0.7960784435272217,0.7176470756530762,0.7887069,0.057931352
13872,0.8823529481887817,0.8313725590705872,0.6549019813537598,0.8033823,0.09540943,0.7215686440467834,0.5960784554481506,0.43921568989753723,0.58870673,0.10921328,0.8470588326454163,0.7843137383460999,0.6823529601097107,0.7752076,0.0667396
13873,0.8627451062202454,0.8196078538894653,0.6549019813537598,0.79179394,0.08884213,0.6549019813537598,0.572549045085907,0.43921568989753723,0.56026846,0.087196656,0.8156862854957581,0.772549033164978,0.6823529601097107,0.76154995,0.055442724
13874,0.8666666746139526,0.8313725590705872,0.7098039388656616,0.80692494,0.078481466,0.6627451181411743,0.5882353186607361,0.47843137383461,0.57679665,0.0788289,0.8196078538894653,0.7843137383460999,0.7137255072593689,0.7727092,0.050263945
13875,0.8705882430076599,0.8274509906768799,0.6470588445663452,0.795496,0.09255335,0.6745098233222961,0.5764706134796143,0.4313725531101227,0.5664563,0.096093476,0.8274509906768799,0.7764706015586853,0.6784313917160034,0.7658401,0.06041746
13876,0.8666666746139526,0.8196078538894653,0.6431372761726379,0.7887834,0.09319718,0.6745098233222961,0.5647059082984924,0.42352941632270813,0.5560794,0.09854561,0.8274509906768799,0.7686274647712708,0.6745098233222961,0.7596292,0.061891377
13877,0.8666666746139526,0.8235294222831726,0.6509804129600525,0.79334974,0.09278796,0.6745098233222961,0.5764706134796143,0.42352941632270813,0.56322426,0.09831881,0.8235294222831726,0.7764706015586853,0.6745098233222961,0.76332194,0.06193505
13878,0.8627451062202454,0.8117647171020508,0.6313725709915161,0.7805314,0.0950755,0.6666666865348816,0.5607843399047852,0.4156862795352936,0.55242246,0.09759729,0.8196078538894653,0.7686274647712708,0.6705882549285889,0.75655043,0.061314683
13879,0.8705882430076599,0.8078431487083435,0.6000000238418579,0.77432513,0.10757829,0.6745098233222961,0.5568627715110779,0.38823530077934265,0.5457243,0.11056347,0.8235294222831726,0.7647058963775635,0.6470588445663452,0.7506407,0.07104302
13880,0.8745098114013672,0.8196078538894653,0.6431372761726379,0.7920255,0.094644815,0.686274528503418,0.572549045085907,0.42352941632270813,0.5654435,0.10149598,0.8313725590705872,0.772549033164978,0.6745098233222961,0.7636325,0.06252614
13881,0.886274516582489,0.8156862854957581,0.6078431606292725,0.7836638,0.111111864,0.7333333492279053,0.572549045085907,0.3843137323856354,0.5655111,0.12946211,0.8509804010391235,0.772549033164978,0.6470588445663452,0.75966513,0.079505354
13882,0.886274516582489,0.8196078538894653,0.6078431606292725,0.7846693,0.11256238,0.7333333492279053,0.5803921818733215,0.38823530077934265,0.57132584,0.12847114,0.8509804010391235,0.7764706015586853,0.6431372761726379,0.76168877,0.08002308
13883,0.8941176533699036,0.8196078538894653,0.6274510025978088,0.7928889,0.107964434,0.7450980544090271,0.572549045085907,0.3921568691730499,0.57315713,0.13036324,0.8588235378265381,0.772549033164978,0.6549019813537598,0.7638477,0.07895914
13884,0.8941176533699036,0.8274509906768799,0.658823549747467,0.7994272,0.10468695,0.7411764860153198,0.5803921818733215,0.41960784792900085,0.5798899,0.123456895,0.8549019694328308,0.7764706015586853,0.6705882549285889,0.7678843,0.07484419
13885,0.886274516582489,0.8196078538894653,0.6352941393852234,0.79115963,0.106430404,0.7176470756530762,0.5647059082984924,0.4117647111415863,0.5656012,0.11744688,0.843137264251709,0.7686274647712708,0.6627451181411743,0.76110303,0.07335021
13886,0.8980392217636108,0.8313725590705872,0.6705882549285889,0.8075763,0.09907457,0.7411764860153198,0.5843137502670288,0.4274509847164154,0.583861,0.11963617,0.8549019694328308,0.7803921699523926,0.6784313917160034,0.77169555,0.07164059
13887,0.9098039269447327,0.843137264251709,0.6549019813537598,0.81100935,0.1134678,0.7843137383460999,0.6078431606292725,0.4117647111415863,0.6034871,0.14048138,0.8745098114013672,0.7882353067398071,0.6666666865348816,0.7778665,0.084848665
13888,0.9058823585510254,0.8392156958580017,0.686274528503418,0.8134344,0.100740805,0.7568627595901489,0.5921568870544434,0.41960784792900085,0.58920276,0.12817116,0.8627451062202454,0.7803921699523926,0.6705882549285889,0.77190036,0.07733081
13889,0.9254902005195618,0.8470588326454163,0.6980392336845398,0.8239127,0.10816487,0.7882353067398071,0.5921568870544434,0.3686274588108063,0.5869093,0.15179133,0.8745098114013672,0.7803921699523926,0.6117647290229797,0.76298636,0.0988144
13890,0.929411768913269,0.8627451062202454,0.6980392336845398,0.83094096,0.11370418,0.8156862854957581,0.6392157077789307,0.4313725531101227,0.6285355,0.14648944,0.8901960849761963,0.8039215803146362,0.6745098233222961,0.79077584,0.09073543
13891,0.9254902005195618,0.8666666746139526,0.7450980544090271,0.83944887,0.1047246,0.8117647171020508,0.6509804129600525,0.4745098054409027,0.6427839,0.13441962,0.886274516582489,0.8117647171020508,0.7058823704719543,0.7991892,0.08330131
13892,0.9254902005195618,0.8666666746139526,0.7411764860153198,0.8427616,0.09429844,0.8156862854957581,0.6549019813537598,0.48235294222831726,0.64984953,0.12899145,0.8941176533699036,0.8117647171020508,0.7098039388656616,0.8039254,0.07702201
13893,0.9372549057006836,0.8980392217636108,0.8078431487083435,0.87576425,0.079957545,0.8666666746139526,0.7490196228027344,0.5647059082984924,0.72812605,0.12502985,0.9137254953384399,0.8588235378265381,0.7607843279838562,0.84333825,0.072117925
13894,0.9372549057006836,0.8901960849761963,0.7921568751335144,0.8680508,0.0905455,0.8549019694328308,0.7215686440467834,0.5254902243614197,0.7009416,0.13537335,0.9098039269447327,0.8470588326454163,0.7333333492279053,0.8290085,0.08300899
13895,0.9372549057006836,0.8980392217636108,0.8196078538894653,0.8818083,0.075454526,0.8666666746139526,0.7450980544090271,0.5803921818733215,0.7290664,0.11785632,0.9137254953384399,0.8588235378265381,0.772549033164978,0.8456554,0.06779175
13896,0.9372549057006836,0.8941176533699036,0.8196078538894653,0.8773141,0.08241043,0.8588235378265381,0.7333333492279053,0.5764706134796143,0.71970797,0.11952375,0.9098039269447327,0.8509804010391235,0.7686274647712708,0.839954,0.072539754
13897,0.9372549057006836,0.8980392217636108,0.8156862854957581,0.8789597,0.07711531,0.8588235378265381,0.7333333492279053,0.572549045085907,0.7198599,0.119281076,0.9137254953384399,0.8509804010391235,0.7647058963775635,0.8405671,0.06932665
13898,0.9411764740943909,0.8980392217636108,0.800000011920929,0.87647194,0.08152172,0.8666666746139526,0.7176470756530762,0.5215686559677124,0.70119923,0.13676713,0.9137254953384399,0.843137264251709,0.7333333492279053,0.8281055,0.08114965
13899,0.9411764740943909,0.8823529481887817,0.7607843279838562,0.8602807,0.09198131,0.8313725590705872,0.6313725709915161,0.3960784375667572,0.6242803,0.15685163,0.8941176533699036,0.7960784435272217,0.6235294342041016,0.77875614,0.10285733
13900,0.9490196108818054,0.8784313797950745,0.7568627595901489,0.8636973,0.080705516,0.8196078538894653,0.5607843399047852,0.364705890417099,0.57553744,0.16683394,0.8823529481887817,0.7490196228027344,0.5607843399047852,0.7352106,0.117672734
13901,0.9529411792755127,0.8784313797950745,0.7529411911964417,0.8606309,0.08923832,0.8196078538894653,0.5607843399047852,0.364705890417099,0.5760101,0.16517997,0.886274516582489,0.7529411911964417,0.5647059082984924,0.73671895,0.11755215
13902,0.9529411792755127,0.8784313797950745,0.7529411911964417,0.862887,0.08421472,0.8196078538894653,0.572549045085907,0.3686274588108063,0.58230084,0.16456786,0.8823529481887817,0.7568627595901489,0.5607843399047852,0.7380488,0.11956011
13903,0.9450980424880981,0.8745098114013672,0.7411764860153198,0.853002,0.09444758,0.8156862854957581,0.5647059082984924,0.35686275362968445,0.5736694,0.16676657,0.8784313797950745,0.7490196228027344,0.5568627715110779,0.7334844,0.11618048
13904,0.9411764740943909,0.8784313797950745,0.7607843279838562,0.8577164,0.090265445,0.800000011920929,0.5921568870544434,0.3764705955982208,0.5911763,0.15165453,0.8588235378265381,0.7607843279838562,0.5921568870544434,0.74452156,0.10253827
13905,0.9529411792755127,0.8509804010391235,0.7176470756530762,0.83982,0.09992394,0.7607843279838562,0.4745098054409027,0.3137255012989044,0.50652474,0.16771463,0.8313725590705872,0.6627451181411743,0.4588235318660736,0.65188026,0.13810837
13906,0.9490196108818054,0.843137264251709,0.7137255072593689,0.83300257,0.09894468,0.7490196228027344,0.43921568989753723,0.3137255012989044,0.48417595,0.16276538,0.8274509906768799,0.6235294342041016,0.4431372582912445,0.6265599,0.14112423
13907,0.9529411792755127,0.8470588326454163,0.7137255072593689,0.8355298,0.09863901,0.7568627595901489,0.4470588266849518,0.3176470696926117,0.49313188,0.16385606,0.8392156958580017,0.6274510025978088,0.4470588266849518,0.63372874,0.14301865
13908,0.9529411792755127,0.8509804010391235,0.7254902124404907,0.84301335,0.093471356,0.7764706015586853,0.49803921580314636,0.3490196168422699,0.53014845,0.16170442,0.8549019694328308,0.6823529601097107,0.4941176474094391,0.67643225,0.13336079
13909,0.9450980424880981,0.8666666746139526,0.7450980544090271,0.85006386,0.09866156,0.8235294222831726,0.6078431606292725,0.38823530077934265,0.60367763,0.15920882,0.886274516582489,0.7764706015586853,0.5764706134796143,0.75275606,0.11533458
13910,0.9333333373069763,0.8823529481887817,0.7843137383460999,0.86125743,0.0887435,0.8549019694328308,0.7019608020782471,0.45098039507865906,0.6803506,0.14522275,0.9019607901573181,0.8274509906768799,0.658823549747467,0.8056352,0.0928747
13911,0.9058823585510254,0.8666666746139526,0.7803921699523926,0.84408957,0.08543523,0.8549019694328308,0.7529411911964417,0.5960784554481506,0.7322498,0.11448693,0.8941176533699036,0.8392156958580017,0.7568627595901489,0.82676977,0.06975598
13912,0.9019607901573181,0.8705882430076599,0.8078431487083435,0.85270226,0.06882272,0.8666666746139526,0.7960784435272217,0.6666666865348816,0.77472097,0.09661861,0.8941176533699036,0.8549019694328308,0.7882353067398071,0.8417854,0.05775663
13913,0.9058823585510254,0.8784313797950745,0.8117647171020508,0.8594635,0.069124684,0.8901960849761963,0.8352941274642944,0.6745098233222961,0.8028815,0.10253652,0.9019607901573181,0.8705882430076599,0.7882353067398071,0.8519875,0.061219152
13914,0.9333333373069763,0.9098039269447327,0.8509804010391235,0.8958584,0.05171506,0.9254902005195618,0.8941176533699036,0.7411764860153198,0.85889786,0.08730823,0.9333333373069763,0.9058823585510254,0.8235294222831726,0.8895911,0.052349545
13955,0.9450980424880981,0.929411768913269,0.8901960849761963,0.917985,0.046213597,0.9176470637321472,0.8784313797950745,0.7882353067398071,0.8610278,0.06856674,0.9372549057006836,0.9176470637321472,0.8666666746139526,0.9061088,0.041344307
13956,0.9372549057006836,0.9137254953384399,0.8666666746139526,0.9014612,0.054432373,0.9019607901573181,0.8313725590705872,0.7372549176216125,0.81990063,0.07817237,0.929411768913269,0.8941176533699036,0.843137264251709,0.88610053,0.045585983
13957,0.929411768913269,0.8901960849761963,0.8196078538894653,0.87242305,0.07738024,0.8705882430076599,0.772549033164978,0.6470588445663452,0.76001346,0.10059174,0.9137254953384399,0.8666666746139526,0.800000011920929,0.8570407,0.059154537
13958,0.9176470637321472,0.8745098114013672,0.7921568751335144,0.85387444,0.08338017,0.8352941274642944,0.729411780834198,0.5960784554481506,0.716985,0.10563858,0.8980392217636108,0.8470588326454163,0.772549033164978,0.8353905,0.06231493
13959,0.9215686321258545,0.8745098114013672,0.8039215803146362,0.8591563,0.08252665,0.8274509906768799,0.7215686440467834,0.6039215922355652,0.7133104,0.101841696,0.8980392217636108,0.843137264251709,0.7803921699523926,0.83653295,0.061283205
13960,0.9215686321258545,0.8784313797950745,0.8156862854957581,0.86394036,0.074358374,0.8235294222831726,0.7215686440467834,0.6117647290229797,0.7135062,0.09660108,0.8941176533699036,0.843137264251709,0.7843137383460999,0.83676505,0.05891444
13961,0.9215686321258545,0.8745098114013672,0.7803921699523926,0.8551833,0.08771052,0.8274509906768799,0.7098039388656616,0.5803921818733215,0.70244735,0.10804912,0.8980392217636108,0.8392156958580017,0.7607843279838562,0.8302975,0.065235056
13962,0.9254902005195618,0.8784313797950745,0.8156862854957581,0.8659776,0.07214603,0.8313725590705872,0.7137255072593689,0.6039215922355652,0.7112807,0.09835267,0.8980392217636108,0.8392156958580017,0.7843137383460999,0.8373137,0.055292085
13963,0.929411768913269,0.886274516582489,0.8352941274642944,0.8773309,0.06550174,0.843137264251709,0.729411780834198,0.6274510025978088,0.7274908,0.09228094,0.9019607901573181,0.8470588326454163,0.7960784435272217,0.8456332,0.052025508
13964,0.9333333373069763,0.8941176533699036,0.8313725590705872,0.87990665,0.07206002,0.8627451062202454,0.7450980544090271,0.6235294342041016,0.7380735,0.10311303,0.9137254953384399,0.8549019694328308,0.7921568751335144,0.84944344,0.059380144
13965,0.9372549057006836,0.8901960849761963,0.8196078538894653,0.877167,0.07093768,0.8705882430076599,0.7333333492279053,0.5960784554481506,0.72826797,0.11159218,0.9137254953384399,0.8509804010391235,0.7803921699523926,0.8456992,0.061821006
13966,0.9372549057006836,0.8941176533699036,0.8274509906768799,0.8826236,0.061637938,0.8784313797950745,0.7372549176216125,0.5960784554481506,0.7302817,0.11401563,0.9176470637321472,0.8509804010391235,0.7803921699523926,0.8461577,0.063567735
13967,0.9411764740943909,0.9058823585510254,0.8392156958580017,0.8931599,0.06131771,0.8901960849761963,0.7764706015586853,0.6274510025978088,0.7646472,0.1070745,0.9254902005195618,0.8745098114013672,0.7960784435272217,0.8641886,0.05682435
13968,0.929411768913269,0.8823529481887817,0.800000011920929,0.8680729,0.074981295,0.8509804010391235,0.7019608020782471,0.5607843399047852,0.69925606,0.11679057,0.9058823585510254,0.8392156958580017,0.7607843279838562,0.8313488,0.065421164
13969,0.9333333373069763,0.8823529481887817,0.8039215803146362,0.8670717,0.078868456,0.8509804010391235,0.6980392336845398,0.5529412031173706,0.694362,0.12044308,0.9058823585510254,0.8352941274642944,0.7568627595901489,0.82985157,0.06777963
13970,0.9254902005195618,0.8784313797950745,0.8156862854957581,0.8691606,0.06540276,0.8235294222831726,0.6784313917160034,0.5686274766921997,0.68451065,0.10376438,0.8941176533699036,0.8274509906768799,0.7686274647712708,0.82664466,0.056764636
13971,0.9254902005195618,0.8784313797950745,0.8117647171020508,0.86543965,0.06977471,0.8196078538894653,0.6745098233222961,0.5607843399047852,0.6779442,0.10682957,0.8941176533699036,0.8235294222831726,0.7607843279838562,0.8225291,0.059100527
13972,0.9254902005195618,0.8705882430076599,0.8117647171020508,0.86363816,0.06506251,0.8196078538894653,0.658823549747467,0.5568627715110779,0.6693884,0.10461327,0.8941176533699036,0.8156862854957581,0.7607843279838562,0.81867296,0.057121165
13973,0.9176470637321472,0.8627451062202454,0.772549033164978,0.84589857,0.08627028,0.7843137383460999,0.6392157077789307,0.5137255191802979,0.6388475,0.11326258,0.8784313797950745,0.8078431487083435,0.7333333492279053,0.8021064,0.06747006
13974,0.9019607901573181,0.8588235378265381,0.7882353067398071,0.8459415,0.060647137,0.7215686440467834,0.615686297416687,0.529411792755127,0.6187426,0.081601515,0.8470588326454163,0.7960784435272217,0.7450980544090271,0.7946114,0.046443824
13975,0.9176470637321472,0.8705882430076599,0.8078431487083435,0.8613835,0.060573984,0.8039215803146362,0.6509804129600525,0.5490196347236633,0.6604302,0.10074351,0.8823529481887817,0.8117647171020508,0.7568627595901489,0.8139646,0.054011285
13976,0.9176470637321472,0.8627451062202454,0.7529411911964417,0.84252936,0.08726644,0.772549033164978,0.6313725709915161,0.501960813999176,0.63246036,0.11212676,0.8745098114013672,0.8039215803146362,0.7215686440467834,0.7979019,0.06848882
13977,0.9176470637321472,0.8705882430076599,0.800000011920929,0.85577625,0.07254284,0.7882353067398071,0.6509804129600525,0.545098066329956,0.65581834,0.10230162,0.8784313797950745,0.8117647171020508,0.7529411911964417,0.8118434,0.057645272
13978,0.9176470637321472,0.8666666746139526,0.7607843279838562,0.84775,0.08562756,0.8039215803146362,0.6627451181411743,0.5254902243614197,0.65898776,0.11353457,0.886274516582489,0.8156862854957581,0.7372549176216125,0.8113785,0.06573555
13979,0.929411768913269,0.8745098114013672,0.7921568751335144,0.8597836,0.07614217,0.8352941274642944,0.6745098233222961,0.5411764979362488,0.67596877,0.11707461,0.8980392217636108,0.8235294222831726,0.7490196228027344,0.819691,0.06476544
13980,0.9254902005195618,0.8705882430076599,0.7921568751335144,0.85882056,0.07210755,0.8313725590705872,0.6666666865348816,0.5411764979362488,0.67359066,0.11388219,0.8980392217636108,0.8196078538894653,0.7490196228027344,0.8191167,0.0630836
13981,0.9137254953384399,0.8588235378265381,0.7450980544090271,0.84161186,0.0765808,0.7803921699523926,0.6313725709915161,0.5058823823928833,0.6362672,0.10710895,0.8745098114013672,0.8039215803146362,0.7254902124404907,0.8009974,0.061035346
13982,0.9137254953384399,0.8588235378265381,0.772549033164978,0.84499675,0.07770864,0.7803921699523926,0.6470588445663452,0.5137255191802979,0.6459779,0.10904968,0.8745098114013672,0.8078431487083435,0.729411780834198,0.802368,0.06700385
13983,0.9098039269447327,0.8588235378265381,0.7568627595901489,0.83899,0.08661235,0.7764706015586853,0.6392157077789307,0.5137255191802979,0.63797534,0.10883197,0.8705882430076599,0.8078431487083435,0.729411780834198,0.8001617,0.064809985
13984,0.9176470637321472,0.8627451062202454,0.7921568751335144,0.8501408,0.076663084,0.7960784435272217,0.6470588445663452,0.5372549295425415,0.65328795,0.107041106,0.8823529481887817,0.8117647171020508,0.7529411911964417,0.81052905,0.060119547
13985,0.9098039269447327,0.8549019694328308,0.7333333492279053,0.8341524,0.08608702,0.7647058963775635,0.6313725709915161,0.4941176474094391,0.6293978,0.10887089,0.8705882430076599,0.8039215803146362,0.7192157030105613,0.7969949,0.06415687
13986,0.9058823585510254,0.8588235378265381,0.7607843279838562,0.8393681,0.085282065,0.7686274647712708,0.6470588445663452,0.5254902243614197,0.64251804,0.10348692,0.8705882430076599,0.8117647171020508,0.7372549176216125,0.80418295,0.06190411
13987,0.9098039269447327,0.8627451062202454,0.7921568751335144,0.8460287,0.08193645,0.7803921699523926,0.658823549747467,0.5490196347236633,0.6564102,0.10294312,0.8745098114013672,0.8156862854957581,0.7529411911964417,0.81047016,0.062356308
13988,0.9058823585510254,0.8588235378265381,0.7607843279838562,0.8377395,0.086578295,0.7764706015586853,0.6549019813537598,0.5372549295425415,0.65099794,0.10417051,0.8745098114013672,0.8156862854957581,0.7411764860153198,0.80689055,0.06321771
13989,0.9058823585510254,0.8588235378265381,0.7960784435272217,0.84751767,0.066979446,0.7803921699523926,0.6705882549285889,0.572549045085907,0.66915166,0.087437555,0.8745098114013672,0.8196078538894653,0.7647058963775635,0.8171331,0.05027934
13990,0.9058823585510254,0.8588235378265381,0.7607843279838562,0.8398245,0.08420864,0.7921568751335144,0.6823529601097107,0.545098066329956,0.67218935,0.10714667,0.8784313797950745,0.8235294222831726,0.7411764860153198,0.81451917,0.066170886
13991,0.9176470637321472,0.8588235378265381,0.7176470756530762,0.8344537,0.10213719,0.8274509906768799,0.6901960968971252,0.43921568989753723,0.6690769,0.13929428,0.8941176533699036,0.8274509906768799,0.6627451181411743,0.8062403,0.089269996
13992,0.8941176533699036,0.8509804010391235,0.7803921699523926,0.83508134,0.07446948,0.7686274647712708,0.6784313917160034,0.5803921818733215,0.6721556,0.086293906,0.8666666746139526,0.8235294222831726,0.7647058963775635,0.8153625,0.052203022
13993,0.8980392217636108,0.8509804010391235,0.7647058963775635,0.83290386,0.08293423,0.7803921699523926,0.6901960968971252,0.572549045085907,0.67913914,0.09466142,0.8745098114013672,0.8274509906768799,0.7529411911964417,0.8162554,0.059385985
13994,0.8941176533699036,0.8509804010391235,0.7843137383460999,0.83643943,0.07548237,0.7803921699523926,0.6901960968971252,0.5960784554481506,0.68497044,0.08672105,0.8705882430076599,0.8274509906768799,0.772549033164978,0.8196979,0.052705817
13995,0.8941176533699036,0.8549019694328308,0.7921568751335144,0.840994,0.06996693,0.7843137383460999,0.6941176652908325,0.6039215922355652,0.69048035,0.08379716,0.8745098114013672,0.8274509906768799,0.7764706015586853,0.8226844,0.0505647
13996,0.8901960849761963,0.843137264251709,0.7647058963775635,0.8292676,0.07545686,0.772549033164978,0.6745098233222961,0.5686274766921997,0.6690672,0.090322286,0.8705882430076599,0.8196078538894653,0.7568627595901489,0.8121585,0.055761047
13997,0.8941176533699036,0.8509804010391235,0.7960784435272217,0.8396214,0.07110754,0.7764706015586853,0.6823529601097107,0.5921568870544434,0.6781713,0.087561876,0.8705882430076599,0.8235294222831726,0.772549033164978,0.8173008,0.053609155
13998,0.8980392217636108,0.8509804010391235,0.7686274647712708,0.8323941,0.083828256,0.7843137383460999,0.6784313917160034,0.5647059082984924,0.6709212,0.09802564,0.8745098114013672,0.8196078538894653,0.7568627595901489,0.8143246,0.05865114
13999,0.9058823585510254,0.8509804010391235,0.7568627595901489,0.8335676,0.08649544,0.7921568751335144,0.6745098233222961,0.5529412031173706,0.6692986,0.10280838,0.8823529481887817,0.8196078538894653,0.7490196228027344,0.81327504,0.06203314
14000,0.9137254953384399,0.8627451062202454,0.7450980544090271,0.8381564,0.092123084,0.8235294222831726,0.7058823704719543,0.5490196347236633,0.6913255,0.113966644,0.8941176533699036,0.8352941274642944,0.7490196228027344,0.82315755,0.066941835
14001,0.9176470637321472,0.8549019694328308,0.7568627595901489,0.8359177,0.091008164,0.8196078538894653,0.6627451181411743,0.5254902243614197,0.6638253,0.119891636,0.8901960849761963,0.8156862854957581,0.7372549176216125,0.81149155,0.068929434
14002,0.9215686321258545,0.8627451062202454,0.7529411911964417,0.84203273,0.09442933,0.8274509906768799,0.6745098233222961,0.5176470875740051,0.6686497,0.12498067,0.8980392217636108,0.8235294222831726,0.7333333492279053,0.81429356,0.074092634
14003,0.9058823585510254,0.8509804010391235,0.7686274647712708,0.8365245,0.07546311,0.7764706015586853,0.6352941393852234,0.5254902243614197,0.63958496,0.10341898,0.8745098114013672,0.8039215803146362,0.7411764860153198,0.8022716,0.0584619
14004,0.9098039269447327,0.8549019694328308,0.7803921699523926,0.84228414,0.07492548,0.7960784435272217,0.6470588445663452,0.5372549295425415,0.6541111,0.10669462,0.8823529481887817,0.8117647171020508,0.7490196228027344,0.80986494,0.059393495
14005,0.886274516582489,0.843137264251709,0.7490196228027344,0.8218091,0.08908049,0.7176470756530762,0.6078431606292725,0.49803921580314636,0.6043708,0.09917547,0.8454902052879276,0.7921568751335144,0.7215686440467834,0.7847377,0.061293826
14006,0.8745098114013672,0.8313725590705872,0.6705882549285889,0.80371135,0.09070717,0.6784313917160034,0.5843137502670288,0.45098039507865906,0.57547385,0.0920204,0.8274509906768799,0.7803921699523926,0.6901960968971252,0.77023286,0.057954237
14007,0.8666666746139526,0.8274509906768799,0.6666666865348816,0.80014014,0.086497836,0.6666666865348816,0.5803921818733215,0.4588235318660736,0.5720801,0.086122245,0.8235294222831726,0.7803921699523926,0.6980392336845398,0.7686525,0.053971756
14008,0.8627451062202454,0.8196078538894653,0.6196078658103943,0.78424406,0.10186346,0.658823549747467,0.5686274766921997,0.40784314274787903,0.5528076,0.0974476,0.8156862854957581,0.772549033164978,0.6627451181411743,0.7564749,0.0635092
14009,0.8666666746139526,0.8274509906768799,0.6352941393852234,0.79254794,0.09637241,0.658823549747467,0.572549045085907,0.4156862795352936,0.5586268,0.09428031,0.8196078538894653,0.7764706015586853,0.6705882549285889,0.761381,0.06084438
14010,0.8666666746139526,0.8196078538894653,0.6392157077789307,0.78788763,0.094098575,0.6666666865348816,0.5607843399047852,0.40784314274787903,0.5520811,0.10093276,0.8196078538894653,0.7686274647712708,0.6627451181411743,0.7556818,0.063591555
14011,0.8666666746139526,0.8196078538894653,0.6000000238418579,0.78035116,0.106894396,0.6666666865348816,0.572549045085907,0.3960784375667572,0.55458343,0.103705056,0.8235294222831726,0.772549033164978,0.6549019813537598,0.7570484,0.06711998
14012,0.8627451062202454,0.8078431487083435,0.6039215922355652,0.77135575,0.10722298,0.658823549747467,0.5490196347236633,0.3764705955982208,0.53225297,0.10903559,0.8156862854957581,0.7607843279838562,0.6392157077789307,0.7423651,0.07183251
14013,0.8784313797950745,0.8117647171020508,0.5843137502670288,0.77115315,0.12009898,0.7019608020782471,0.5568627715110779,0.3529411852359772,0.5421031,0.1304747,0.8352941274642944,0.7647058963775635,0.6196078658103943,0.7449567,0.08502065
14014,0.8784313797950745,0.800000011920929,0.572549045085907,0.7619552,0.11955873,0.7019608020782471,0.5372549295425415,0.364705890417099,0.5359928,0.12901722,0.8352941274642944,0.7529411911964417,0.6274510025978088,0.7422844,0.08102304
14015,0.8901960849761963,0.8156862854957581,0.5764706134796143,0.77537906,0.123180516,0.7372549176216125,0.5647059082984924,0.3686274588108063,0.55870426,0.13599515,0.8533333420753422,0.7686274647712708,0.6313725709915161,0.7552236,0.084541254
14016,0.886274516582489,0.8235294222831726,0.6250980615615866,0.7906316,0.1075615,0.7215686440467834,0.5764706134796143,0.4000000059604645,0.5703072,0.12178767,0.8470588326454163,0.7764706015586853,0.658823549747467,0.76366985,0.07357299
14017,0.886274516582489,0.8156862854957581,0.615686297416687,0.7832793,0.11376915,0.7333333492279053,0.5764706134796143,0.3960784375667572,0.56998724,0.12735331,0.8509804010391235,0.772549033164978,0.6549019813537598,0.7601859,0.07853781
14018,0.8941176533699036,0.8196078538894653,0.6352941393852234,0.79019517,0.10984183,0.7490196228027344,0.5764706134796143,0.40392157435417175,0.57621026,0.12981616,0.8549019694328308,0.772549033164978,0.6627451181411743,0.7637143,0.077876516
14019,0.8941176533699036,0.8313725590705872,0.6784313917160034,0.80628794,0.09675818,0.7411764860153198,0.5843137502670288,0.43529412150382996,0.58630407,0.117311336,0.8509804010391235,0.7764706015586853,0.6823529601097107,0.7711975,0.06940259
14020,0.9098039269447327,0.8352941274642944,0.6431372761726379,0.8062767,0.112071864,0.7764706015586853,0.5960784554481506,0.40784314274787903,0.59495777,0.13882275,0.8705882430076599,0.7843137383460999,0.6627451181411743,0.77420986,0.08263001
